s.id,s
63,"{degeneracy: 14, Fef: ""F1e"", v: 1, el_state: ""X"", tau: 0.0036220507537761087, J: 3, id: 63, N: 2, energy: 3049.785197}"
64,"{degeneracy: 14, Fef: ""F2f"", v: 1, el_state: ""X"", tau: 0.0036467854862313786, J: 3, id: 64, N: 3, energy: 3146.042097}"
65,"{degeneracy: 14, Fef: ""F3e"", v: 1, el_state: ""X"", tau: 0.003674648597488601, J: 3, id: 65, N: 4, energy: 3269.292492}"
66,"{degeneracy: 14, Fef: ""F1e"", v: 2, el_state: ""X"", tau: 0.001952194664474684, J: 3, id: 66, N: 2, energy: 5844.888111}"
67,"{degeneracy: 14, Fef: ""F2f"", v: 2, el_state: ""X"", tau: 0.001965685306795219, J: 3, id: 67, N: 3, energy: 5936.887397}"
68,"{degeneracy: 14, Fef: ""F3e"", v: 2, el_state: ""X"", tau: 0.001981023232878459, J: 3, id: 68, N: 4, energy: 6054.493205}"
76,"{degeneracy: 14, Fef: ""F1e"", v: 0, el_state: ""A"", tau: 0.0000028785160490323517, J: 3, id: 76, N: 2, energy: 27961.542032}"
78,"{degeneracy: 14, Fef: ""F2f"", v: 0, el_state: ""A"", tau: 0.0000028656953156050593, J: 3, id: 78, N: 3, energy: 28109.20412}"
79,"{degeneracy: 14, Fef: ""F3e"", v: 0, el_state: ""A"", tau: 0.0000028605276818658514, J: 3, id: 79, N: 4, energy: 28240.490236}"
87,"{degeneracy: 18, Fef: ""F1e"", v: 0, el_state: ""X"", tau: 1000, J: 4, id: 87, N: 3, energy: 195.896}"
88,"{degeneracy: 18, Fef: ""F2f"", v: 0, el_state: ""X"", tau: 1000, J: 4, id: 88, N: 4, energy: 329.3115}"
89,"{degeneracy: 18, Fef: ""F3e"", v: 0, el_state: ""X"", tau: 1000, J: 4, id: 89, N: 5, energy: 490.9691}"
90,"{degeneracy: 18, Fef: ""F1e"", v: 1, el_state: ""X"", tau: 0.003640285464153067, J: 4, id: 90, N: 3, energy: 3143.5454}"
91,"{degeneracy: 18, Fef: ""F2f"", v: 1, el_state: ""X"", tau: 0.0036728261184949206, J: 4, id: 91, N: 4, energy: 3271.125191}"
92,"{degeneracy: 18, Fef: ""F3e"", v: 1, el_state: ""X"", tau: 0.0037086296567060595, J: 4, id: 92, N: 5, energy: 3425.5191}"
93,"{degeneracy: 18, Fef: ""F1e"", v: 2, el_state: ""X"", tau: 0.001962368360167726, J: 4, id: 93, N: 3, energy: 5934.418992}"
94,"{degeneracy: 18, Fef: ""F2f"", v: 2, el_state: ""X"", tau: 0.0019802286055111344, J: 4, id: 94, N: 4, energy: 6056.329997}"
95,"{degeneracy: 18, Fef: ""F3e"", v: 2, el_state: ""X"", tau: 0.0019999307747961474, J: 4, id: 95, N: 5, energy: 6203.673016}"
103,"{degeneracy: 18, Fef: ""F1e"", v: 0, el_state: ""A"", tau: 0.000002906371827791593, J: 4, id: 103, N: 3, energy: 28050.83196}"
105,"{degeneracy: 18, Fef: ""F2f"", v: 0, el_state: ""A"", tau: 0.0000028961840359333334, J: 4, id: 105, N: 4, energy: 28212.95968}"
106,"{degeneracy: 18, Fef: ""F3e"", v: 0, el_state: ""A"", tau: 0.000002895447949555209, J: 4, id: 106, N: 5, energy: 28367.033072}"
114,"{degeneracy: 22, Fef: ""F1e"", v: 0, el_state: ""X"", tau: 1000, J: 5, id: 114, N: 4, energy: 326.5975}"
115,"{degeneracy: 22, Fef: ""F2f"", v: 0, el_state: ""X"", tau: 1000, J: 5, id: 115, N: 5, energy: 492.5818}"
116,"{degeneracy: 22, Fef: ""F3e"", v: 0, el_state: ""X"", tau: 1000, J: 5, id: 116, N: 6, energy: 686.5789}"
117,"{degeneracy: 22, Fef: ""F1e"", v: 1, el_state: ""X"", tau: 0.003665103216710091, J: 5, id: 117, N: 4, energy: 3268.443103}"
118,"{degeneracy: 22, Fef: ""F2f"", v: 1, el_state: ""X"", tau: 0.0037057912994690706, J: 5, id: 118, N: 5, energy: 3427.1434}"
119,"{degeneracy: 22, Fef: ""F3e"", v: 1, el_state: ""X"", tau: 0.0037497855460148378, J: 5, id: 119, N: 6, energy: 3612.434303}"
120,"{degeneracy: 22, Fef: ""F1e"", v: 2, el_state: ""X"", tau: 0.001976241298656251, J: 5, id: 120, N: 4, energy: 6053.681103}"
121,"{degeneracy: 22, Fef: ""F2f"", v: 2, el_state: ""X"", tau: 0.0019984916983454247, J: 5, id: 121, N: 5, energy: 6205.306485}"
122,"{degeneracy: 22, Fef: ""F3e"", v: 2, el_state: ""X"", tau: 0.0020227351769502157, J: 5, id: 122, N: 6, energy: 6382.146297}"
130,"{degeneracy: 22, Fef: ""F1e"", v: 0, el_state: ""A"", tau: 0.0000029426029377394894, J: 5, id: 130, N: 4, energy: 28164.264644}"
132,"{degeneracy: 22, Fef: ""F2f"", v: 0, el_state: ""A"", tau: 0.0000029354270808481407, J: 5, id: 132, N: 5, energy: 28343.55765}"
133,"{degeneracy: 22, Fef: ""F3e"", v: 0, el_state: ""A"", tau: 0.0000029384843391308674, J: 5, id: 133, N: 6, energy: 28521.050344}"
141,"{degeneracy: 26, Fef: ""F1e"", v: 0, el_state: ""X"", tau: 1000, J: 6, id: 141, N: 5, energy: 489.6909}"
142,"{degeneracy: 26, Fef: ""F2f"", v: 0, el_state: ""X"", tau: 1000, J: 6, id: 142, N: 6, energy: 688.0022}"
143,"{degeneracy: 26, Fef: ""F3e"", v: 0, el_state: ""X"", tau: 1000, J: 6, id: 143, N: 7, energy: 914.052}"
144,"{degeneracy: 26, Fef: ""F1e"", v: 1, el_state: ""X"", tau: 0.0036967168007870205, J: 6, id: 144, N: 5, energy: 3424.289197}"
145,"{degeneracy: 26, Fef: ""F2f"", v: 1, el_state: ""X"", tau: 0.003745607338993195, J: 6, id: 145, N: 6, energy: 3613.874003}"
146,"{degeneracy: 26, Fef: ""F3e"", v: 1, el_state: ""X"", tau: 0.003798194156640397, J: 6, id: 146, N: 7, energy: 3829.7824}"
147,"{degeneracy: 26, Fef: ""F1e"", v: 2, el_state: ""X"", tau: 0.0019939321283166966, J: 6, id: 147, N: 5, energy: 6202.490105}"
148,"{degeneracy: 26, Fef: ""F2f"", v: 2, el_state: ""X"", tau: 0.0020207002554872367, J: 6, id: 148, N: 6, energy: 6383.5999}"
149,"{degeneracy: 26, Fef: ""F3e"", v: 2, el_state: ""X"", tau: 0.00204964783330318, J: 6, id: 149, N: 7, energy: 6589.664084}"
159,"{degeneracy: 26, Fef: ""F2f"", v: 0, el_state: ""A"", tau: 0.0000029837607182278283, J: 6, id: 159, N: 6, energy: 28500.6166}"
160,"{degeneracy: 26, Fef: ""F3e"", v: 0, el_state: ""A"", tau: 0.0000029903930390174087, J: 6, id: 160, N: 7, energy: 28701.72064}"
168,"{degeneracy: 30, Fef: ""F1e"", v: 0, el_state: ""X"", tau: 1000, J: 7, id: 168, N: 6, energy: 684.9426}"
169,"{degeneracy: 30, Fef: ""F2f"", v: 0, el_state: ""X"", tau: 1000, J: 7, id: 169, N: 7, energy: 915.2992}"
170,"{degeneracy: 30, Fef: ""F3e"", v: 0, el_state: ""X"", tau: 1000, J: 7, id: 170, N: 8, energy: 1173.0761}"
171,"{degeneracy: 30, Fef: ""F1e"", v: 1, el_state: ""X"", tau: 0.0037355090354460794, J: 7, id: 171, N: 6, energy: 3610.855903}"
172,"{degeneracy: 30, Fef: ""F2f"", v: 1, el_state: ""X"", tau: 0.0037928684212223127, J: 7, id: 172, N: 7, energy: 3831.0508}"
173,"{degeneracy: 30, Fef: ""F3e"", v: 1, el_state: ""X"", tau: 0.0038544543052790475, J: 7, id: 173, N: 8, energy: 4077.258903}"
174,"{degeneracy: 30, Fef: ""F1e"", v: 2, el_state: ""X"", tau: 0.002015499024728461, J: 7, id: 174, N: 6, energy: 6380.624303}"
175,"{degeneracy: 30, Fef: ""F2f"", v: 2, el_state: ""X"", tau: 0.0020470505563351176, J: 7, id: 175, N: 7, energy: 6590.951091}"
176,"{degeneracy: 30, Fef: ""F3e"", v: 2, el_state: ""X"", tau: 0.0020809011588913866, J: 7, id: 176, N: 8, energy: 6825.930111}"
186,"{degeneracy: 30, Fef: ""F2f"", v: 0, el_state: ""A"", tau: 0.0000030416451741276872, J: 7, id: 186, N: 7, energy: 28683.68382}"
187,"{degeneracy: 30, Fef: ""F3e"", v: 0, el_state: ""A"", tau: 0.000003051513049185951, J: 7, id: 187, N: 8, energy: 28908.359892}"
195,"{degeneracy: 34, Fef: ""F1e"", v: 0, el_state: ""X"", tau: 1000, J: 8, id: 195, N: 7, energy: 912.077}"
196,"{degeneracy: 34, Fef: ""F2f"", v: 0, el_state: ""X"", tau: 1000, J: 8, id: 196, N: 8, energy: 1174.1559}"
197,"{degeneracy: 34, Fef: ""F3e"", v: 0, el_state: ""X"", tau: 1000, J: 8, id: 197, N: 9, energy: 1463.2929}"
198,"{degeneracy: 34, Fef: ""F1e"", v: 1, el_state: ""X"", tau: 0.0037814511588439527, J: 8, id: 198, N: 7, energy: 3827.8747}"
199,"{degeneracy: 34, Fef: ""F2f"", v: 1, el_state: ""X"", tau: 0.0038477625068634464, J: 8, id: 199, N: 8, energy: 4078.3645}"
200,"{degeneracy: 34, Fef: ""F3e"", v: 1, el_state: ""X"", tau: 0.003918444407162449, J: 8, id: 200, N: 9, energy: 4354.514905}"
202,"{degeneracy: 34, Fef: ""F2f"", v: 2, el_state: ""X"", tau: 0.0020776510874623167, J: 8, id: 202, N: 8, energy: 6827.058891}"
203,"{degeneracy: 34, Fef: ""F3e"", v: 2, el_state: ""X"", tau: 0.002116636199791096, J: 8, id: 203, N: 9, energy: 7090.6047}"
222,"{degeneracy: 38, Fef: ""F1e"", v: 0, el_state: ""X"", tau: 1000, J: 9, id: 222, N: 8, energy: 1170.7755}"
224,"{degeneracy: 38, Fef: ""F3e"", v: 0, el_state: ""X"", tau: 1000, J: 9, id: 224, N: 10, energy: 1784.3008}"
