S1_id,S0_id,s2_id_list,T_init,num_decays,inv_R_us,n_cool,t_cool_ms,n_cool/n10,closure,t_cool_ms_4K,n_cool_n10_ratio_4K,lambda_list_nm,BR_list
29,309,"[309, 310, 311, 312, 313, 314, 315, 316, 318, 321, 322, 326, 333]",387.2,13,1.385,20188.0,28.0,0.2010309912733977,0.99997707,3.0,0.02043317306134781,"[515.75, 516.16, 562.7, 563.2, 618.17, 618.77, 684.68, 685.41, 766.76, 868.26, 932.07, 1149.83, 1493.93]","[0.035667, 0.756379, 0.007508, 0.16235, 0.001001, 0.022065, 0.000107, 0.002403, 0.000229, 0.00002, 0.009273, 0.00272, 0.000257]"
29,310,"[309, 310, 311, 312, 313, 314, 315, 316, 318, 321, 322, 326, 333]",397.0,13,1.385,20442.0,28.0,0.20355995797671597,0.99997707,3.0,0.020433173061347804,"[515.75, 516.16, 562.7, 563.2, 618.17, 618.77, 684.68, 685.41, 766.76, 868.26, 932.07, 1149.83, 1493.93]","[0.035667, 0.756379, 0.007508, 0.16235, 0.001001, 0.022065, 0.000107, 0.002403, 0.000229, 0.00002, 0.009273, 0.00272, 0.000257]"
33,309,"[309, 310, 311, 312, 313, 314, 315, 316, 318, 321, 322, 326, 333]",387.2,13,1.418,19957.0,28.0,8.891827193693194,0.9989746,3.0,0.903782261279504,"[472.97, 473.32, 512.17, 512.58, 557.72, 558.2, 611.29, 611.87, 675.88, 753.53, 801.13, 956.89, 1183.81]","[0.00936, 0.199156, 0.020424, 0.440228, 0.010927, 0.240607, 0.002375, 0.053437, 0.008163, 0.001012, 0.009445, 0.00126, 0.00258]"
33,310,"[309, 310, 311, 312, 313, 314, 315, 316, 318, 321, 322, 326, 333]",397.0,13,1.418,20208.0,29.0,9.003686239714252,0.9989746,3.0,0.9037822612795041,"[472.97, 473.32, 512.17, 512.58, 557.72, 558.2, 611.29, 611.87, 675.88, 753.53, 801.13, 956.89, 1183.81]","[0.00936, 0.199156, 0.020424, 0.440228, 0.010927, 0.240607, 0.002375, 0.053437, 0.008163, 0.001012, 0.009445, 0.00126, 0.00258]"
728,428,"[428, 429, 430, 431, 434]",6.8,5,63.714,5570.0,355.0,0.025747705192095134,0.99998936,272.0,0.01975448849531098,"[1015.11, 1246.3, 1606.51, 2244.74, 3682.73]","[0.806678, 0.005408, 0.142395, 0.043026, 0.002482]"
722,428,"[428, 429, 430, 431]",6.8,4,65.67,6643.0,436.0,0.01628078878982446,0.99999436,335.0,0.012491158044714453,"[1209.6, 1552.84, 2154.83, 3483.23]","[0.678616, 0.28349, 0.036492, 0.001397]"
327,1,"[8, 1, 428, 2, 429, 3, 430, 4, 431, 5, 6, 434, 437]",4.0,13,125.286,3823.0,479.0,0.020130441929302877,0.99998787,479.0,0.020130441929302877,"[3888.74, 876.01, 876.84, 1042.97, 1044.14, 1283.9, 1285.65, 1661.45, 1664.36, 1936.05, 2336.85, 2342.55, 3904.38]","[0.001878, 0.36521, 0.181952, 0.213434, 0.106511, 0.038641, 0.019179, 0.02607, 0.013007, 0.0, 0.022173, 0.011006, 0.000926]"
323,1,"[1, 428, 2, 429, 3, 430, 4, 431, 434, 6]",4.0,10,116.776,4273.0,499.0,0.019785242261829497,0.99998934,499.0,0.019785242261829497,"[1014.65, 1015.77, 1245.62, 1247.29, 1605.4, 1608.15, 2242.65, 2247.96, 3691.38, 3677.24]","[0.538368, 0.268282, 0.003595, 0.001815, 0.095074, 0.047338, 0.028763, 0.014271, 0.00082, 0.001663]"
734,428,"[428, 429, 430, 431, 432, 433, 434, 435, 436, 439, 438, 437]",6.8,12,116.374,4983.0,580.0,0.025931594991987703,0.99998802,445.0,0.01989557481385008,"[876.36, 1043.46, 1284.61, 1662.62, 1933.69, 1939.28, 2339.1, 2685.76, 2696.43, 4380.62, 4352.81, 3894.81]","[0.547186, 0.319937, 0.057821, 0.039071, 0.0, 0.0, 0.03317, 0.0, 0.0, 0.0, 0.0, 0.002803]"
319,1,"[1, 428, 2, 429, 3, 430, 431, 4]",4.0,8,118.161,5096.0,602.0,0.012508112381821136,0.99999435,602.0,0.012508112381821136,"[1208.96, 1210.55, 1551.8, 1554.4, 2152.88, 2157.83, 3491.05, 3478.26]","[0.452896, 0.225713, 0.18932, 0.094171, 0.024396, 0.0121, 0.000462, 0.000936]"
