S1_id,S0_id,s2_id_list,T_init,num_decays,inv_R_us,n_cool,t_cool_ms,n_cool/n10,closure,t_cool_ms_4K,n_cool_n10_ratio_4K,lambda_list_nm,BR_list
29,309,"[309, 310, 311, 312, 313, 314, 315, 316, 317, 318, 321, 322, 326, 333, 337]",387.2,15,1.583,20188.0,32.0,0.04072533007624082,0.99999535,3.0,0.004139400159931755,"[515.75, 516.16, 562.7, 563.2, 618.17, 618.77, 684.68, 685.41, 765.84, 766.76, 868.26, 932.07, 1149.83, 1493.93, 2118.19]","[0.035667, 0.756379, 0.007508, 0.16235, 0.001001, 0.022065, 0.000107, 0.002403, 0.00001, 0.000229, 0.00002, 0.009273, 0.00272, 0.000257, 0.000008]"
29,310,"[309, 310, 311, 312, 313, 314, 315, 316, 317, 318, 321, 322, 326, 333, 337]",397.0,15,1.583,20442.0,32.0,0.04123765408704168,0.99999535,3.0,0.004139400159931754,"[515.75, 516.16, 562.7, 563.2, 618.17, 618.77, 684.68, 685.41, 765.84, 766.76, 868.26, 932.07, 1149.83, 1493.93, 2118.19]","[0.035667, 0.756379, 0.007508, 0.16235, 0.001001, 0.022065, 0.000107, 0.002403, 0.00001, 0.000229, 0.00002, 0.009273, 0.00272, 0.000257, 0.000008]"
33,309,"[309, 310, 311, 312, 313, 314, 315, 316, 317, 318, 321, 322, 326, 333, 337]",387.2,15,1.62,19965.0,32.0,1.6786013322859055,0.99980642,3.0,0.17061623835382084,"[472.97, 473.32, 512.17, 512.58, 557.72, 558.2, 611.29, 611.87, 675.17, 675.88, 753.53, 801.13, 956.89, 1183.81, 1544.51]","[0.00936, 0.199156, 0.020424, 0.440228, 0.010927, 0.240607, 0.002375, 0.053437, 0.000353, 0.008163, 0.001012, 0.009445, 0.00126, 0.00258, 0.000479]"
33,310,"[309, 310, 311, 312, 313, 314, 315, 316, 317, 318, 321, 322, 326, 333, 337]",397.0,15,1.62,20216.0,33.0,1.6997181106025554,0.99980642,3.0,0.1706162383538208,"[472.97, 473.32, 512.17, 512.58, 557.72, 558.2, 611.29, 611.87, 675.17, 675.88, 753.53, 801.13, 956.89, 1183.81, 1544.51]","[0.00936, 0.199156, 0.020424, 0.440228, 0.010927, 0.240607, 0.002375, 0.053437, 0.000353, 0.008163, 0.001012, 0.009445, 0.00126, 0.00258, 0.000479]"
1625,1196,"[1209, 1214, 1218, 1223, 1228, 1233, 1238, 1246, 1253, 1258, 1266, 1279, 1287, 1299, 1295]",22.6,15,58.597,4922.0,288.0,0.7867092668262651,0.99963203,121.0,0.330768261209613,"[346.71, 367.57, 390.47, 415.61, 443.14, 473.15, 505.77, 541.26, 580.14, 623.13, 671.11, 786.49, 856.9, 1034.32, 938.53]","[0.00078, 0.003695, 0.013447, 0.037945, 0.083076, 0.141309, 0.187527, 0.194272, 0.153053, 0.083764, 0.023685, 0.010472, 0.02741, 0.012, 0.027198]"
728,428,"[428, 429, 430, 431, 434]",6.8,5,63.714,5570.0,355.0,0.025747705192095134,0.99998936,272.0,0.01975448849531098,"[1015.11, 1246.3, 1606.51, 2244.74, 3682.73]","[0.806678, 0.005408, 0.142395, 0.043026, 0.002482]"
2393,1964,"[1977, 1982, 1986, 1991, 1996, 2001, 2006, 2014, 2021, 2026, 2034, 2047, 2055, 2067, 2063]",47.5,15,58.679,7135.0,419.0,1.2085108590234432,0.99961006,121.0,0.35062606588796474,"[346.85, 367.72, 390.64, 415.79, 443.33, 473.35, 505.97, 541.46, 580.35, 623.35, 671.34, 786.73, 857.14, 1034.56, 938.78]","[0.000786, 0.003706, 0.013477, 0.038003, 0.083145, 0.141339, 0.187483, 0.19419, 0.15299, 0.083761, 0.023719, 0.010429, 0.027361, 0.012028, 0.027193]"
722,428,"[428, 429, 430, 431]",6.8,4,65.67,6643.0,436.0,0.01628078878982446,0.99999436,335.0,0.012491158044714453,"[1209.6, 1552.84, 2154.83, 3483.23]","[0.678616, 0.28349, 0.036492, 0.001397]"
323,1,"[1, 428, 2, 429, 3, 430, 4, 431, 434, 6]",4.0,10,116.776,4273.0,499.0,0.019785242261829497,0.99998934,499.0,0.019785242261829497,"[1014.65, 1015.77, 1245.62, 1247.29, 1605.4, 1608.15, 2242.65, 2247.96, 3691.38, 3677.24]","[0.538368, 0.268282, 0.003595, 0.001815, 0.095074, 0.047338, 0.028763, 0.014271, 0.00082, 0.001663]"
327,1,"[8, 1, 428, 2, 429, 3, 430, 4, 431, 5, 433, 6, 434, 9, 437]",4.0,15,143.184,3823.0,547.0,0.020041977439817914,0.99998793,547.0,0.020041977439817914,"[3888.74, 876.01, 876.84, 1042.97, 1044.14, 1283.9, 1285.65, 1661.45, 1664.36, 1936.05, 1941.66, 2336.85, 2342.55, 4364.77, 3904.38]","[0.001878, 0.36521, 0.181952, 0.213434, 0.106511, 0.038641, 0.019179, 0.02607, 0.013007, 0.0, 0.0, 0.022173, 0.011006, 0.0, 0.000926]"
