s.id,s
1970,"{gtot: 13, el_state: ""X1Sigmag+"", Sigma: 0, tau: 0.63587, parity_rot: ""e"", J: 6, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 4, id: 1970, Lambda: 0, energy: 7209.244547}"
1973,"{gtot: 13, el_state: ""X1Sigmag+"", Sigma: 0, tau: 0.18127, parity_rot: ""e"", J: 6, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 5, id: 1973, Lambda: 0, energy: 8916.169284}"
1977,"{gtot: 13, el_state: ""X1Sigmag+"", Sigma: 0, tau: 0.0037054, parity_rot: ""e"", J: 6, parity_tot: ""+"", gLande: -0.0001, Omega: 0, v: 6, id: 1977, Lambda: 0, energy: 10589.095607}"
2258,"{gtot: 13, el_state: ""A1Piu"", Sigma: 0, tau: 0.000013177, parity_rot: ""f"", J: 6, parity_tot: ""-"", gLande: 0.0238, Omega: -1, v: 0, id: 2258, Lambda: -1, energy: 8335.921863}"
2264,"{gtot: 13, el_state: ""A1Piu"", Sigma: 0, tau: 0.000010651, parity_rot: ""f"", J: 6, parity_tot: ""-"", gLande: 0.0238, Omega: -1, v: 1, id: 2264, Lambda: -1, energy: 9919.251509}"
2270,"{gtot: 13, el_state: ""A1Piu"", Sigma: 0, tau: 0.0000089771, parity_rot: ""f"", J: 6, parity_tot: ""-"", gLande: 0.0238, Omega: -1, v: 2, id: 2270, Lambda: -1, energy: 11478.360829}"
2277,"{gtot: 13, el_state: ""A1Piu"", Sigma: 0, tau: 0.0000077981, parity_rot: ""f"", J: 6, parity_tot: ""-"", gLande: 0.0238, Omega: -1, v: 3, id: 2277, Lambda: -1, energy: 13013.194757}"
2732,"{gtot: 17, el_state: ""X1Sigmag+"", Sigma: 0, tau: 10000, parity_rot: ""e"", J: 8, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 0, id: 2732, Lambda: 0, energy: 130.365677}"
2733,"{gtot: 17, el_state: ""X1Sigmag+"", Sigma: 0, tau: 1661.6, parity_rot: ""e"", J: 8, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 1, id: 2733, Lambda: 0, energy: 1956.533032}"
2734,"{gtot: 17, el_state: ""X1Sigmag+"", Sigma: 0, tau: 1073.8, parity_rot: ""e"", J: 8, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 2, id: 2734, Lambda: 0, energy: 3754.397853}"
2735,"{gtot: 17, el_state: ""X1Sigmag+"", Sigma: 0, tau: 12.37, parity_rot: ""e"", J: 8, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 3, id: 2735, Lambda: 0, energy: 5523.037697}"
2737,"{gtot: 17, el_state: ""b3Sigmag-"", Sigma: 0, tau: 0.000018255, parity_rot: ""e"", J: 8, parity_tot: ""+"", gLande: -0.2225, Omega: 0, v: 0, id: 2737, Lambda: 0, energy: 6381.418914}"
2738,"{gtot: 17, el_state: ""X1Sigmag+"", Sigma: 0, tau: 0.62419, parity_rot: ""e"", J: 8, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 4, id: 2738, Lambda: 0, energy: 7261.296147}"
2741,"{gtot: 17, el_state: ""X1Sigmag+"", Sigma: 0, tau: 0.17194, parity_rot: ""e"", J: 8, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 5, id: 2741, Lambda: 0, energy: 8967.612292}"
2745,"{gtot: 17, el_state: ""X1Sigmag+"", Sigma: 0, tau: 0.0039973, parity_rot: ""e"", J: 8, parity_tot: ""+"", gLande: -0.0004, Omega: 0, v: 6, id: 2745, Lambda: 0, energy: 10639.895134}"
3026,"{gtot: 17, el_state: ""A1Piu"", Sigma: 0, tau: 0.000013213, parity_rot: ""f"", J: 8, parity_tot: ""-"", gLande: 0.0139, Omega: -1, v: 0, id: 3026, Lambda: -1, energy: 8384.146962}"
3032,"{gtot: 17, el_state: ""A1Piu"", Sigma: 0, tau: 0.000010678, parity_rot: ""f"", J: 8, parity_tot: ""-"", gLande: 0.0139, Omega: -1, v: 1, id: 3032, Lambda: -1, energy: 9966.965025}"
3038,"{gtot: 17, el_state: ""A1Piu"", Sigma: 0, tau: 0.0000089984, parity_rot: ""f"", J: 8, parity_tot: ""-"", gLande: 0.0139, Omega: -1, v: 2, id: 3038, Lambda: -1, energy: 11525.559587}"
3045,"{gtot: 17, el_state: ""A1Piu"", Sigma: 0, tau: 0.0000078158, parity_rot: ""f"", J: 8, parity_tot: ""-"", gLande: 0.0139, Omega: -1, v: 3, id: 3045, Lambda: -1, energy: 13059.87638}"
3500,"{gtot: 21, el_state: ""X1Sigmag+"", Sigma: 0, tau: 10000, parity_rot: ""e"", J: 10, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 0, id: 3500, Lambda: 0, energy: 199.131247}"
3501,"{gtot: 21, el_state: ""X1Sigmag+"", Sigma: 0, tau: 1639.1, parity_rot: ""e"", J: 10, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 1, id: 3501, Lambda: 0, energy: 2024.615469}"
3502,"{gtot: 21, el_state: ""X1Sigmag+"", Sigma: 0, tau: 1070.2, parity_rot: ""e"", J: 10, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 2, id: 3502, Lambda: 0, energy: 3821.774165}"
3503,"{gtot: 21, el_state: ""X1Sigmag+"", Sigma: 0, tau: 11.849, parity_rot: ""e"", J: 10, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 3, id: 3503, Lambda: 0, energy: 5589.69294}"
3505,"{gtot: 21, el_state: ""b3Sigmag-"", Sigma: 0, tau: 0.000018319, parity_rot: ""e"", J: 10, parity_tot: ""+"", gLande: -0.182, Omega: 0, v: 0, id: 3505, Lambda: 0, energy: 6443.966478}"
3506,"{gtot: 21, el_state: ""X1Sigmag+"", Sigma: 0, tau: 0.609, parity_rot: ""e"", J: 10, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 4, id: 3506, Lambda: 0, energy: 7327.21032}"
3509,"{gtot: 21, el_state: ""X1Sigmag+"", Sigma: 0, tau: 0.16006, parity_rot: ""e"", J: 10, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 5, id: 3509, Lambda: 0, energy: 9032.757532}"
3513,"{gtot: 21, el_state: ""X1Sigmag+"", Sigma: 0, tau: 0.0025279, parity_rot: ""e"", J: 10, parity_tot: ""+"", gLande: -0.0007, Omega: 0, v: 6, id: 3513, Lambda: 0, energy: 10704.228094}"
3794,"{gtot: 21, el_state: ""A1Piu"", Sigma: 0, tau: 0.000013259, parity_rot: ""f"", J: 10, parity_tot: ""-"", gLande: 0.0091, Omega: -1, v: 0, id: 3794, Lambda: -1, energy: 8445.21446}"
3800,"{gtot: 21, el_state: ""A1Piu"", Sigma: 0, tau: 0.000010712, parity_rot: ""f"", J: 10, parity_tot: ""-"", gLande: 0.0091, Omega: -1, v: 1, id: 3800, Lambda: -1, energy: 10027.384266}"
3807,"{gtot: 21, el_state: ""A1Piu"", Sigma: 0, tau: 0.0000090255, parity_rot: ""f"", J: 10, parity_tot: ""-"", gLande: 0.0091, Omega: -1, v: 2, id: 3807, Lambda: -1, energy: 11585.329596}"
3813,"{gtot: 21, el_state: ""A1Piu"", Sigma: 0, tau: 0.0000078381, parity_rot: ""f"", J: 10, parity_tot: ""-"", gLande: 0.0091, Omega: -1, v: 3, id: 3813, Lambda: -1, energy: 13118.992335}"
4268,"{gtot: 25, el_state: ""X1Sigmag+"", Sigma: 0, tau: 10000, parity_rot: ""e"", J: 12, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 0, id: 4268, Lambda: 0, energy: 282.35416}"
4269,"{gtot: 25, el_state: ""X1Sigmag+"", Sigma: 0, tau: 1612.5, parity_rot: ""e"", J: 12, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 1, id: 4269, Lambda: 0, energy: 2107.001692}"
4270,"{gtot: 25, el_state: ""X1Sigmag+"", Sigma: 0, tau: 1065.8, parity_rot: ""e"", J: 12, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 2, id: 4270, Lambda: 0, energy: 3903.306591}"
4271,"{gtot: 25, el_state: ""X1Sigmag+"", Sigma: 0, tau: 11.242, parity_rot: ""e"", J: 12, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 3, id: 4271, Lambda: 0, energy: 5670.352887}"
4272,"{gtot: 25, el_state: ""b3Sigmag-"", Sigma: 1, tau: 0.000018318, parity_rot: ""e"", J: 12, parity_tot: ""+"", gLande: 0.1669, Omega: 1, v: 0, id: 4272, Lambda: 0, energy: 6443.944589}"
4273,"{gtot: 25, el_state: ""b3Sigmag-"", Sigma: 0, tau: 0.000018395, parity_rot: ""e"", J: 12, parity_tot: ""+"", gLande: -0.154, Omega: 0, v: 0, id: 4273, Lambda: 0, energy: 6518.398431}"
4274,"{gtot: 25, el_state: ""X1Sigmag+"", Sigma: 0, tau: 0.59007, parity_rot: ""e"", J: 12, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 4, id: 4274, Lambda: 0, energy: 7406.972762}"
4277,"{gtot: 25, el_state: ""X1Sigmag+"", Sigma: 0, tau: 0.1456, parity_rot: ""e"", J: 12, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 5, id: 4277, Lambda: 0, energy: 9111.587037}"
4281,"{gtot: 25, el_state: ""X1Sigmag+"", Sigma: 0, tau: 0.00062892, parity_rot: ""e"", J: 12, parity_tot: ""+"", gLande: -0.0026, Omega: 0, v: 6, id: 4281, Lambda: 0, energy: 10782.039322}"
4562,"{gtot: 25, el_state: ""A1Piu"", Sigma: 0, tau: 0.000013315, parity_rot: ""f"", J: 12, parity_tot: ""-"", gLande: 0.0064, Omega: -1, v: 0, id: 4562, Lambda: -1, energy: 8519.113278}"
4568,"{gtot: 25, el_state: ""A1Piu"", Sigma: 0, tau: 0.000010753, parity_rot: ""f"", J: 12, parity_tot: ""-"", gLande: 0.0064, Omega: -1, v: 1, id: 4568, Lambda: -1, energy: 10100.500544}"
4575,"{gtot: 25, el_state: ""A1Piu"", Sigma: 0, tau: 0.0000090769, parity_rot: ""f"", J: 12, parity_tot: ""-"", gLande: 0.0061, Omega: -1, v: 2, id: 4575, Lambda: -1, energy: 11657.65946}"
4581,"{gtot: 25, el_state: ""A1Piu"", Sigma: 0, tau: 0.0000078653, parity_rot: ""f"", J: 12, parity_tot: ""-"", gLande: 0.0064, Omega: -1, v: 3, id: 4581, Lambda: -1, energy: 13190.526513}"
5036,"{gtot: 29, el_state: ""X1Sigmag+"", Sigma: 0, tau: 10000, parity_rot: ""e"", J: 14, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 0, id: 5036, Lambda: 0, energy: 380.012503}"
5037,"{gtot: 29, el_state: ""X1Sigmag+"", Sigma: 0, tau: 1582.2, parity_rot: ""e"", J: 14, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 1, id: 5037, Lambda: 0, energy: 2203.678462}"
5038,"{gtot: 29, el_state: ""X1Sigmag+"", Sigma: 0, tau: 1060.2, parity_rot: ""e"", J: 14, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 2, id: 5038, Lambda: 0, energy: 3998.980753}"
5039,"{gtot: 29, el_state: ""X1Sigmag+"", Sigma: 0, tau: 10.561, parity_rot: ""e"", J: 14, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 3, id: 5039, Lambda: 0, energy: 5765.001502}"
5040,"{gtot: 29, el_state: ""b3Sigmag-"", Sigma: 1, tau: 0.000018395, parity_rot: ""e"", J: 14, parity_tot: ""+"", gLande: 0.143, Omega: 1, v: 0, id: 5040, Lambda: 0, energy: 6518.367053}"
5041,"{gtot: 29, el_state: ""b3Sigmag-"", Sigma: 0, tau: 0.000018485, parity_rot: ""e"", J: 14, parity_tot: ""+"", gLande: -0.1335, Omega: 0, v: 0, id: 5041, Lambda: 0, energy: 6604.69988}"
5042,"{gtot: 29, el_state: ""X1Sigmag+"", Sigma: 0, tau: 0.56713, parity_rot: ""e"", J: 14, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 4, id: 5042, Lambda: 0, energy: 7500.565783}"
5045,"{gtot: 29, el_state: ""X1Sigmag+"", Sigma: 0, tau: 0.1286, parity_rot: ""e"", J: 14, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 5, id: 5045, Lambda: 0, energy: 9204.086033}"
5330,"{gtot: 29, el_state: ""A1Piu"", Sigma: 0, tau: 0.000013381, parity_rot: ""f"", J: 14, parity_tot: ""-"", gLande: 0.0048, Omega: -1, v: 0, id: 5330, Lambda: -1, energy: 8605.82954}"
5336,"{gtot: 29, el_state: ""A1Piu"", Sigma: 0, tau: 0.000010802, parity_rot: ""f"", J: 14, parity_tot: ""-"", gLande: 0.0048, Omega: -1, v: 1, id: 5336, Lambda: -1, energy: 10186.294958}"
5342,"{gtot: 29, el_state: ""A1Piu"", Sigma: 0, tau: 0.0000090977, parity_rot: ""f"", J: 14, parity_tot: ""-"", gLande: 0.0047, Omega: -1, v: 2, id: 5342, Lambda: -1, energy: 11742.524227}"
5804,"{gtot: 33, el_state: ""X1Sigmag+"", Sigma: 0, tau: 10000, parity_rot: ""e"", J: 16, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 0, id: 5804, Lambda: 0, energy: 492.102482}"
5805,"{gtot: 33, el_state: ""X1Sigmag+"", Sigma: 0, tau: 1548.7, parity_rot: ""e"", J: 16, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 1, id: 5805, Lambda: 0, energy: 2314.626966}"
5806,"{gtot: 33, el_state: ""X1Sigmag+"", Sigma: 0, tau: 1053.6, parity_rot: ""e"", J: 16, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 2, id: 5806, Lambda: 0, energy: 4108.781439}"
5807,"{gtot: 33, el_state: ""X1Sigmag+"", Sigma: 0, tau: 9.8198, parity_rot: ""e"", J: 16, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 3, id: 5807, Lambda: 0, energy: 5873.62091}"
5808,"{gtot: 33, el_state: ""b3Sigmag-"", Sigma: 1, tau: 0.000018484, parity_rot: ""e"", J: 16, parity_tot: ""+"", gLande: 0.1251, Omega: 1, v: 0, id: 5808, Lambda: 0, energy: 6604.661553}"
5810,"{gtot: 33, el_state: ""X1Sigmag+"", Sigma: 0, tau: 0.53994, parity_rot: ""e"", J: 16, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 4, id: 5810, Lambda: 0, energy: 7607.974317}"
5813,"{gtot: 33, el_state: ""X1Sigmag+"", Sigma: 0, tau: 0.10917, parity_rot: ""e"", J: 16, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 5, id: 5813, Lambda: 0, energy: 9310.238015}"
5814,"{gtot: 33, el_state: ""b3Sigmag-"", Sigma: 1, tau: 0.000012627, parity_rot: ""e"", J: 16, parity_tot: ""+"", gLande: 0.1251, Omega: 1, v: 2, id: 5814, Lambda: 0, energy: 9470.923093}"
5818,"{gtot: 33, el_state: ""X1Sigmag+"", Sigma: 0, tau: 0.0036889, parity_rot: ""e"", J: 16, parity_tot: ""+"", gLande: -0.0004, Omega: 0, v: 6, id: 5818, Lambda: 0, energy: 10978.331932}"
6098,"{gtot: 33, el_state: ""A1Piu"", Sigma: 0, tau: 0.000013457, parity_rot: ""f"", J: 16, parity_tot: ""-"", gLande: 0.0037, Omega: -1, v: 0, id: 6098, Lambda: -1, energy: 8705.346079}"
6104,"{gtot: 33, el_state: ""A1Piu"", Sigma: 0, tau: 0.000010858, parity_rot: ""f"", J: 16, parity_tot: ""-"", gLande: 0.0037, Omega: -1, v: 1, id: 6104, Lambda: -1, energy: 10284.752948}"
6110,"{gtot: 33, el_state: ""A1Piu"", Sigma: 0, tau: 0.0000091411, parity_rot: ""f"", J: 16, parity_tot: ""-"", gLande: 0.0037, Omega: -1, v: 2, id: 6110, Lambda: -1, energy: 11839.922765}"
6117,"{gtot: 33, el_state: ""A1Piu"", Sigma: 0, tau: 0.0000079344, parity_rot: ""f"", J: 16, parity_tot: ""-"", gLande: 0.0037, Omega: -1, v: 3, id: 6117, Lambda: -1, energy: 13370.792092}"
6571,"{gtot: 37, el_state: ""X1Sigmag+"", Sigma: 0, tau: 10000, parity_rot: ""e"", J: 18, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 0, id: 6571, Lambda: 0, energy: 618.569728}"
6572,"{gtot: 37, el_state: ""X1Sigmag+"", Sigma: 0, tau: 1512.4, parity_rot: ""e"", J: 18, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 1, id: 6572, Lambda: 0, energy: 2439.824601}"
6573,"{gtot: 37, el_state: ""X1Sigmag+"", Sigma: 0, tau: 1045.7, parity_rot: ""e"", J: 18, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 2, id: 6573, Lambda: 0, energy: 4232.677229}"
6574,"{gtot: 37, el_state: ""X1Sigmag+"", Sigma: 0, tau: 9.0332, parity_rot: ""e"", J: 18, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 3, id: 6574, Lambda: 0, energy: 5996.193645}"
6575,"{gtot: 37, el_state: ""b3Sigmag-"", Sigma: 1, tau: 0.000018586, parity_rot: ""e"", J: 18, parity_tot: ""+"", gLande: 0.1112, Omega: 1, v: 0, id: 6575, Lambda: 0, energy: 6702.808878}"
6577,"{gtot: 37, el_state: ""X1Sigmag+"", Sigma: 0, tau: 0.50823, parity_rot: ""e"", J: 18, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 4, id: 6577, Lambda: 0, energy: 7729.173987}"
6580,"{gtot: 37, el_state: ""X1Sigmag+"", Sigma: 0, tau: 0.087568, parity_rot: ""e"", J: 18, parity_tot: ""+"", gLande: 0.0, Omega: 0, v: 5, id: 6580, Lambda: 0, energy: 9430.018106}"
6581,"{gtot: 37, el_state: ""b3Sigmag-"", Sigma: 1, tau: 0.000012687, parity_rot: ""e"", J: 18, parity_tot: ""+"", gLande: 0.1112, Omega: 1, v: 2, id: 6581, Lambda: 0, energy: 9566.918695}"
6585,"{gtot: 37, el_state: ""X1Sigmag+"", Sigma: 0, tau: 0.014515, parity_rot: ""e"", J: 18, parity_tot: ""+"", gLande: -0.0001, Omega: 0, v: 6, id: 6585, Lambda: 0, energy: 11096.609838}"
6863,"{gtot: 37, el_state: ""A1Piu"", Sigma: 0, tau: 0.000013544, parity_rot: ""f"", J: 18, parity_tot: ""-"", gLande: 0.0029, Omega: -1, v: 0, id: 6863, Lambda: -1, energy: 8817.641713}"
6869,"{gtot: 37, el_state: ""A1Piu"", Sigma: 0, tau: 0.000010921, parity_rot: ""f"", J: 18, parity_tot: ""-"", gLande: 0.0029, Omega: -1, v: 1, id: 6869, Lambda: -1, energy: 10395.858618}"
6875,"{gtot: 37, el_state: ""A1Piu"", Sigma: 0, tau: 0.0000091915, parity_rot: ""f"", J: 18, parity_tot: ""-"", gLande: 0.0029, Omega: -1, v: 2, id: 6875, Lambda: -1, energy: 11949.826146}"
6882,"{gtot: 37, el_state: ""A1Piu"", Sigma: 0, tau: 0.0000079766, parity_rot: ""f"", J: 18, parity_tot: ""-"", gLande: 0.0029, Omega: -1, v: 3, id: 6882, Lambda: -1, energy: 13479.493538}"
